Date,Open,High,Low,Close,Adj_Close,Volume
2000-10-17,1.24375,1.259375,1.04375,1.096875,1.096875,302810000
2019-01-14,80.75,82.410004,79.7575,80.860497,80.860497,120118000
2021-03-25,153.649506,155.488998,151.856995,152.313004,152.313004,71270000
1999-04-28,5.0,5.05,4.559375,4.8375,4.8375,389476000
2011-03-16,8.235,8.407,8.1435,8.235,8.235,104162000
2014-10-08,15.829,16.2055,15.707,16.135,16.135,69056000
2005-04-01,1.7315,1.7355,1.689,1.7005,1.7005,100368000
2006-12-21,1.9935,2.017,1.9825,1.9945,1.9945,131004000
2010-04-06,6.5615,6.8,6.559,6.778,6.778,159006000
2015-07-29,26.546,26.6485,26.250999,26.450001,26.450001,75052000
2009-06-15,4.1415,4.165,4.05,4.159,4.159,108036000
2005-11-11,2.1185,2.152,2.1125,2.134,2.134,79644000
2007-11-20,3.993,4.1,3.9155,4.0195,4.0195,232200000
2012-05-07,11.118,11.3435,11.1145,11.258,11.258,66286000
2011-03-29,8.5365,8.742,8.5035,8.731,8.731,97692000
2008-03-07,3.11,3.2435,3.1005,3.2045,3.2045,208762000
2023-01-24,96.93,98.089996,96.0,96.32,96.32,66929500
2023-04-20,103.529999,105.25,103.209999,103.809998,103.809998,57696900
2005-09-16,2.14,2.146,2.106,2.14,2.14,82234000
2012-05-23,10.7355,10.8775,10.559,10.864,10.864,84876000
2000-05-30,2.365625,2.59375,2.365625,2.5875,2.5875,112264000
1999-04-21,4.309375,4.55,4.225,4.48125,4.48125,221640000
2002-02-01,0.7035,0.7045,0.6675,0.6865,0.6865,156028000
2000-09-18,2.175,2.23125,2.09375,2.140625,2.140625,88904000
2000-10-16,1.40625,1.415625,1.20625,1.215625,1.215625,142954000
1999-09-28,3.125,3.325,3.05625,3.29375,3.29375,315376000
2007-12-04,4.502,4.728,4.502,4.7205,4.7205,146758000
2004-03-31,2.1925,2.2,2.1475,2.164,2.164,93498000
2012-09-27,12.527,12.87,12.526,12.8295,12.8295,67948000
2002-04-30,0.8065,0.838,0.7965,0.8345,0.8345,128416000
2016-05-11,35.289501,35.950001,35.0825,35.661499,35.661499,146764000
2013-03-21,12.8055,12.85,12.634,12.6695,12.6695,56128000
2009-09-08,3.993,4.052,3.9435,4.045,4.045,140752000
2003-03-26,1.344,1.3935,1.3355,1.388,1.388,147514000
2002-11-06,0.9385,0.9695,0.913,0.967,0.967,159468000
2012-10-24,11.794,11.797,11.3975,11.4245,11.4245,73574000
2008-03-31,3.5125,3.582,3.4815,3.565,3.565,109406000
2002-02-04,0.6455,0.6545,0.6215,0.6265,0.6265,382716000
1999-09-01,3.175,3.175,2.9375,2.976563,2.976563,439232000
1999-09-15,3.3875,3.396875,3.25,3.278125,3.278125,156346000
1998-09-04,0.722396,0.75,0.683333,0.71875,0.71875,356244000
2019-05-31,89.500504,89.779503,88.635002,88.753502,88.753502,92376000
2006-06-26,1.8275,1.8585,1.8215,1.8385,1.8385,72116000
2003-11-03,2.74,2.84,2.7155,2.837,2.837,182622000
2011-04-04,9.0445,9.1805,9.0345,9.147,9.147,83728000
2006-03-21,1.796,1.8365,1.783,1.796,1.796,133432000
2023-04-10,100.959999,102.199997,99.57,102.169998,102.169998,37261200
2015-08-24,23.179001,23.829,22.549999,23.168501,23.168501,201952000
1998-11-18,1.263542,1.421875,1.2625,1.366667,1.366667,1182672000
2009-05-22,3.805,3.852,3.751,3.782,3.782,69694000
2004-03-24,2.0155,2.019,1.9575,1.9815,1.9815,157518000
2013-11-11,17.529499,17.768499,17.403,17.719,17.719,45234000
1998-06-17,0.632292,0.676563,0.628125,0.658333,0.658333,805308000
2010-06-21,6.3395,6.374,6.0705,6.1275,6.1275,106554000
2008-07-16,3.347,3.6375,3.342,3.592,3.592,240778000
2018-07-11,86.899498,87.848,86.699997,87.75,87.75,64196000
1998-03-10,0.35625,0.367708,0.345313,0.346289,0.346289,495000000
2018-06-01,81.851501,82.336502,81.754501,82.077003,82.077003,66268000
2006-11-01,1.9065,1.91,1.873,1.878,1.878,133378000
2019-02-14,81.224998,81.894997,80.303001,81.1325,81.1325,82410000
1999-04-07,4.665625,4.682813,4.28125,4.395313,4.395313,263332000
2009-04-21,3.8665,3.955,3.8645,3.937,3.937,143244000
1998-10-07,0.855208,0.872917,0.760417,0.778646,0.778646,856680000
2007-04-19,2.2305,2.2575,2.2205,2.232,2.232,96194000
2006-05-17,1.6225,1.635,1.5765,1.5805,1.5805,134082000
2001-06-11,0.775,0.7775,0.7225,0.743,0.743,99420000
2014-06-30,16.249001,16.349001,16.112,16.239,16.239,53426000
2014-09-22,16.4245,16.474501,16.052999,16.225,16.225,62194000
2015-04-07,18.807501,18.9655,18.7015,18.720501,18.720501,39098000
2019-09-06,91.911003,92.032501,91.32,91.675499,91.675499,49938000
2002-11-19,1.094,1.0945,1.0615,1.0645,1.0645,245178000
2014-09-16,16.053499,16.474001,16.004999,16.388,16.388,65198000
2011-02-18,9.377,9.425,9.2565,9.325,9.325,83572000
2002-05-01,0.8275,0.8525,0.821,0.8245,0.8245,154026000
2023-12-07,146.149994,147.919998,145.339996,146.880005,146.880005,52352800
2016-04-13,30.384001,30.8405,30.2645,30.740999,30.740999,84566000
2003-01-21,1.0625,1.0805,1.018,1.054,1.054,125862000
1997-11-20,0.228646,0.230208,0.225521,0.229167,0.229167,118464000
2016-02-02,28.5,28.577999,27.504499,27.605,27.605,126240000
2020-05-04,112.819,116.348999,112.819,115.7995,115.7995,97318000
1999-06-07,2.714063,2.996875,2.7,2.934375,2.934375,338028000
2008-11-26,2.0435,2.2,2.0145,2.198,2.198,268794000
1997-08-04,0.11875,0.120573,0.115104,0.115625,0.115625,53424000
2005-06-30,1.6735,1.678,1.6465,1.6545,1.6545,114314000
1998-08-18,1.009896,1.076042,0.992708,1.072396,1.072396,360012000
2018-06-05,83.649498,84.949997,83.502998,84.817497,84.817497,95644000
2013-10-09,15.171,15.175,14.825,14.9115,14.9115,64948000
2007-02-28,1.9455,1.979,1.904,1.957,1.957,153748000
2004-08-03,1.916,1.954,1.8615,1.8805,1.8805,155712000
1997-09-17,0.172917,0.175,0.166667,0.170313,0.170313,52152000
2005-02-14,1.7825,1.8315,1.775,1.8015,1.8015,139662000
2013-10-03,16.019501,16.146,15.651,15.738,15.738,53496000
2013-10-18,15.968,16.5945,15.8375,16.446501,16.446501,119396000
2005-11-14,2.126,2.15,2.117,2.1265,2.1265,62062000
2001-11-06,0.354,0.3565,0.3455,0.3525,0.3525,112156000
2013-06-20,13.757,13.93,13.6195,13.672,13.672,59680000
2003-06-19,1.79,1.8375,1.769,1.775,1.775,119762000
1998-04-08,0.359896,0.373958,0.35625,0.369271,0.369271,226296000
1998-09-11,0.653125,0.673958,0.6125,0.633854,0.633854,472248000
2004-01-09,2.4885,2.6075,2.455,2.5795,2.5795,255584000
2024-02-13,167.729996,170.949997,165.75,168.639999,168.639999,56345100
1999-10-25,3.95,4.15,3.896875,4.1375,4.1375,143618000
2007-09-14,4.3205,4.4045,4.3155,4.3885,4.3885,79094000
2022-11-09,89.470001,89.480003,85.870003,86.139999,86.139999,90796200
2013-04-11,13.237,13.5485,13.237,13.4925,13.4925,61810000
2004-12-09,1.92,1.9975,1.9085,1.991,1.991,148934000
1998-08-14,1.089063,1.089583,1.002083,1.022917,1.022917,388200000
2023-08-23,134.5,135.949997,133.220001,135.520004,135.520004,42801000
2001-04-02,0.5165,0.5265,0.425,0.455,0.455,176078000
2011-04-12,9.153,9.2295,8.971,9.024,9.024,106690000
2000-09-11,2.13125,2.260938,2.109375,2.11875,2.11875,108942000
2013-05-06,12.9045,12.975,12.671,12.786,12.786,46956000
1997-06-27,0.075781,0.075781,0.073958,0.074479,0.074479,23760000
2005-04-25,1.6565,1.6795,1.6525,1.6765,1.6765,84908000
2007-12-10,4.7155,4.7175,4.615,4.651,4.651,103612000
2020-07-07,152.927505,153.477493,149.5,150.005997,150.005997,105150000
2009-04-27,4.194,4.249,4.1105,4.156,4.156,194118000
2009-06-25,3.955,4.1115,3.9515,4.11,4.11,147208000
2001-02-13,0.75,0.753125,0.6875,0.6875,0.6875,95908000
2002-12-02,1.2075,1.25,1.2,1.2055,1.2055,223050000
2020-10-12,167.496994,174.811996,166.977493,172.1465,172.1465,167284000
1999-01-15,3.5,3.751563,3.440625,3.509375,3.509375,402652000
2008-01-14,4.109,4.166,3.9435,4.1435,4.1435,181122000
2017-12-06,56.899502,57.794498,56.804001,57.6175,57.6175,57066000
2016-04-15,31.096001,31.338499,30.9055,31.2945,31.2945,57754000
2022-05-06,114.849998,119.050499,113.081497,114.772499,114.772499,124260000
2004-05-24,2.0645,2.115,2.0585,2.0815,2.0815,101478000
2011-12-02,9.8535,9.983,9.759,9.8015,9.8015,150524000
1997-09-09,0.157031,0.169271,0.151302,0.161979,0.161979,179424000
2004-09-23,2.0665,2.11,2.0555,2.0915,2.0915,148220000
2023-12-05,143.550003,148.570007,143.130005,146.880005,146.880005,46822400
2012-12-05,12.622,12.7775,12.519,12.698,12.698,57044000
2018-03-22,78.273499,78.692497,77.120003,77.246002,77.246002,126412000
2004-08-09,1.767,1.815,1.7425,1.766,1.766,183344000
2014-08-15,16.700001,16.75,16.416,16.681499,16.681499,77934000
2021-06-17,170.158997,174.860001,170.050003,174.462006,174.462006,102730000
2004-09-28,2.0075,2.0165,1.9485,1.9715,1.9715,238058000
2022-11-28,93.93,96.400002,93.43,93.949997,93.949997,74943100
2021-12-28,170.182495,172.175995,169.135498,170.660995,170.660995,54638000
2020-12-18,162.199493,162.470993,158.580002,160.082504,160.082504,119914000
2007-02-09,1.9595,1.9655,1.933,1.936,1.936,119202000
2003-04-03,1.3255,1.3545,1.301,1.3325,1.3325,146488000
2003-07-02,1.88,1.8945,1.857,1.8925,1.8925,121722000
2006-02-07,1.9045,1.91,1.86,1.876,1.876,148072000
2014-08-08,15.597,15.866,15.533,15.84,15.84,54118000
2015-09-30,25.271999,25.639999,25.0835,25.5945,25.5945,80094000
1997-06-25,0.076302,0.076302,0.074479,0.075521,0.075521,42120000
2020-01-21,93.25,94.713501,93.0,94.599998,94.599998,74156000
2008-01-29,3.7885,3.795,3.603,3.6975,3.6975,199160000
2006-09-11,1.5115,1.5565,1.486,1.5395,1.5395,148076000
1998-06-24,0.791667,0.839583,0.742708,0.831771,0.831771,1174092000
2009-08-24,4.2585,4.2795,4.212,4.225,4.225,94464000
2017-08-29,47.0,47.799999,46.816502,47.702999,47.702999,57486000
2016-05-03,33.868,34.014999,33.5215,33.566002,33.566002,98468000
2001-06-22,0.6565,0.6635,0.619,0.62,0.62,126334000
2004-04-08,2.392,2.4075,2.35,2.405,2.405,177594000
2013-06-05,13.2905,13.583,13.251,13.3585,13.3585,70246000
2008-02-13,3.7495,3.9425,3.6635,3.8865,3.8865,221406000
2020-01-14,94.293999,94.355499,92.927498,93.472,93.472,68818000
2010-02-18,5.792,5.9255,5.741,5.904,5.904,196002000
2002-04-17,0.712,0.75,0.712,0.741,0.741,155122000
2010-08-06,6.336,6.42,6.295,6.416,6.416,101304000
2006-05-01,1.7595,1.7785,1.722,1.7295,1.7295,141454000
2009-09-17,4.5375,4.5595,4.45,4.522,4.522,157454000
1998-02-13,0.2625,0.263542,0.257292,0.259375,0.259375,168408000
2016-05-10,34.700001,35.227501,34.674999,35.1535,35.1535,122112000
2018-05-30,80.904999,81.300003,80.6465,81.244499,81.244499,58148000
2009-03-30,3.52,3.5835,3.4875,3.572,3.572,167462000
2014-12-24,15.319,15.35,15.144,15.1515,15.1515,30276000
2005-05-12,1.685,1.706,1.6775,1.6925,1.6925,120100000
2009-04-02,3.6815,3.862,3.672,3.817,3.817,221338000
2004-05-04,2.2205,2.2285,2.185,2.1975,2.1975,145778000
2005-12-20,2.423,2.43,2.384,2.407,2.407,110704000
2007-07-27,4.2135,4.2665,4.124,4.202,4.202,278852000
2002-07-30,0.7095,0.745,0.704,0.7385,0.7385,111178000
2000-06-07,2.59375,2.609375,2.50625,2.590625,2.590625,76824000
2006-01-27,2.2275,2.261,2.2265,2.261,2.261,83480000
2006-08-23,1.428,1.4445,1.3885,1.407,1.407,94528000
2017-12-19,59.4575,59.648499,58.957001,59.368999,59.368999,51756000
2024-04-08,186.899994,187.289993,184.809998,185.190002,185.190002,39221300
2004-05-14,2.185,2.196,2.138,2.1525,2.1525,102532000
2019-09-18,90.851997,91.102997,89.775002,90.873001,90.873001,50112000
2024-03-22,177.75,179.259995,176.75,178.869995,178.869995,27964100
2020-01-30,92.900002,93.643501,92.530502,93.533997,93.533997,126548000
1998-09-18,0.647917,0.676563,0.647396,0.664063,0.664063,334848000
2015-05-28,21.4855,21.567499,21.2735,21.328501,21.328501,38248000
2021-05-05,166.942993,167.735001,163.218002,163.526993,163.526993,74226000
2022-12-12,89.209999,90.580002,87.870003,90.550003,90.550003,61999800
2023-12-28,153.720001,154.080002,152.949997,153.380005,153.380005,27057000
2011-05-17,9.591,9.799,9.588,9.7405,9.7405,141466000
1999-01-28,3.160938,3.21875,3.00625,3.071875,3.071875,475012000
2023-04-19,101.580002,105.120003,101.389999,104.300003,104.300003,58398900
2005-04-08,1.7375,1.7465,1.7285,1.73,1.73,60260000
2008-11-20,1.7645,1.986,1.734,1.7515,1.7515,368478000
1998-12-09,1.711458,1.869271,1.683333,1.802083,1.802083,930132000
2000-12-05,1.35625,1.38125,1.2375,1.26875,1.26875,199398000
2018-08-27,95.75,96.385002,95.463997,96.384003,96.384003,71380000
2019-07-24,98.464996,100.065002,98.293503,100.040497,100.040497,52626000
2001-11-21,0.437,0.4485,0.402,0.44,0.44,179932000
1998-03-04,0.3,0.309375,0.291667,0.30599,0.30599,146280000
2009-12-15,6.538,6.623,6.4795,6.5115,6.5115,148576000
2018-03-23,76.9505,77.450996,74.767998,74.778,74.778,160120000
2007-04-20,2.2545,2.2585,2.226,2.2475,2.2475,119610000
2017-07-21,51.063999,51.305,50.549999,51.283501,51.283501,54692000
2011-09-15,11.1995,11.36,11.0625,11.339,11.339,112176000
2011-03-21,8.1685,8.2895,8.086,8.226,8.226,81102000
2016-04-22,31.223499,31.4125,30.577999,31.025,31.025,101678000
2021-12-16,173.3685,174.166,168.160507,168.871002,168.871002,60876000
2019-08-12,89.7995,90.049004,88.849998,89.246002,89.246002,58110000
1998-10-06,0.929167,0.935417,0.866667,0.902604,0.902604,563436000
2021-09-02,174.738007,175.598007,172.75,173.156006,173.156006,58474000
2001-04-18,0.783,0.908,0.7775,0.827,0.827,391100000
2012-06-28,11.196,11.231,10.9375,11.0655,11.0655,59896000
2013-04-19,12.908,13.144,12.875,13.016,13.016,52050000
2006-08-17,1.398,1.4875,1.3915,1.4545,1.4545,189926000
2019-01-25,83.525002,84.174004,83.080498,83.528503,83.528503,98918000
2003-12-26,2.707,2.747,2.657,2.6735,2.6735,141568000
2015-03-02,19.0425,19.295,18.974001,19.283001,19.283001,42784000
2022-09-12,134.100006,136.490005,134.0,136.449997,136.449997,53826900
2002-01-22,0.637,0.6395,0.607,0.63,0.63,1132918000
2017-06-09,50.625,50.649502,46.349998,48.915501,48.915501,152954000
2012-02-09,9.225,9.2845,9.088,9.249,9.249,143784000
2018-05-07,79.467003,80.347504,79.391502,80.007004,80.007004,76038000
2017-01-27,41.950001,41.985001,41.472,41.788502,41.788502,59974000
2001-01-30,1.028125,1.034375,0.933594,0.946875,0.946875,245466000
2005-05-27,1.761,1.7775,1.7575,1.775,1.775,65742000
2020-11-20,155.850998,156.644501,154.902496,154.970001,154.970001,67488000
2005-04-21,1.675,1.6945,1.6445,1.6865,1.6865,153894000
2004-08-12,1.8125,1.8675,1.8085,1.8145,1.8145,182362000
2018-01-22,64.858498,66.372498,64.833,66.365501,66.365501,82802000
2006-04-04,1.807,1.855,1.801,1.8385,1.8385,74356000
2008-07-02,3.708,3.7205,3.569,3.572,3.572,140888000
2015-08-27,25.685499,26.134501,25.363001,25.918501,25.918501,122290000
2016-06-09,36.154999,36.445499,36.115002,36.3825,36.3825,43406000
1999-11-12,3.6875,3.75,3.540625,3.746875,3.746875,206392000
1997-08-28,0.115104,0.119792,0.114063,0.11875,0.11875,22944000
2002-06-26,0.7345,0.7965,0.734,0.7925,0.7925,165444000
2020-05-20,123.893501,125.000504,123.363503,124.897003,124.897003,79962000
2011-05-31,9.797,9.922,9.7515,9.8345,9.8345,68180000
2022-04-27,140.191498,141.948502,135.783493,138.167007,138.167007,71336000
1999-09-27,3.309375,3.39375,3.09375,3.128125,3.128125,287662000
2003-01-10,1.048,1.083,1.0405,1.066,1.066,151586000
2007-07-09,3.469,3.6175,3.451,3.6035,3.6035,296338000
2016-10-05,41.900002,42.283501,41.806,42.217999,42.217999,69382000
2008-05-01,3.92,4.0005,3.8985,3.968,3.968,143940000
2020-03-03,98.768501,99.816498,94.404503,95.449501,95.449501,150690000
2009-07-09,3.9125,3.927,3.841,3.905,3.905,127190000
1999-02-03,2.725,3.15,2.7125,3.14375,3.14375,375820000
2002-01-02,0.5465,0.55,0.524,0.548,0.548,130392000
2008-07-07,3.6185,3.72,3.538,3.6245,3.6245,147110000
1998-02-24,0.270833,0.283854,0.267708,0.270313,0.270313,278904000
2019-10-18,89.389999,89.698997,87.459999,87.875504,87.875504,67250000
2001-11-29,0.5945,0.595,0.5395,0.5575,0.5575,405480000
2001-02-21,0.6125,0.625,0.565625,0.596875,0.596875,151052000
2008-06-05,4.1055,4.244,4.09,4.2255,4.2255,178774000
2017-11-06,55.4575,56.2705,55.438499,56.033001,56.033001,67622000
2021-12-06,169.649994,173.695496,166.934494,171.3685,171.3685,68860000
2004-01-15,2.7365,2.839,2.731,2.809,2.809,244346000
1999-08-31,2.959375,3.117188,2.804688,3.109375,3.109375,655848000
2023-08-18,131.619995,134.070007,131.149994,133.220001,133.220001,48469400
1998-06-04,0.357813,0.366146,0.34375,0.365625,0.365625,99912000
2001-11-16,0.4605,0.4675,0.4375,0.4475,0.4475,261240000
2013-12-03,19.505501,19.547501,19.155001,19.233,19.233,74058000
2014-02-19,17.632,17.726999,17.305,17.368999,17.368999,83362000
2008-11-12,2.1995,2.272,2.045,2.078,2.078,295372000
2014-07-10,16.216999,16.499001,16.1325,16.396,16.396,53300000
2023-12-26,153.559998,153.979996,153.029999,153.410004,153.410004,25067200
2022-09-13,131.009995,131.399994,126.269997,126.82,126.82,72694000
2011-09-08,10.915,11.032,10.817,10.863,10.863,87958000
2021-05-21,162.5,162.834503,159.850494,160.154007,160.154007,82098000
2015-10-22,28.135,28.4575,27.8335,28.195499,28.195499,155588000
2022-01-20,156.766006,158.0,151.350998,151.667496,151.667496,71974000
2018-02-28,75.975502,76.434998,75.599998,75.622498,75.622498,90300000
2023-06-23,129.110001,130.839996,128.279999,129.330002,129.330002,71855200
1999-05-28,2.890625,3.009375,2.8,2.96875,2.96875,193604000
1999-12-31,3.965625,3.96875,3.8,3.80625,3.80625,145414000
1999-06-11,2.878125,2.925,2.61875,2.645313,2.645313,277732000
2021-01-20,159.099503,163.990005,158.75,163.169006,163.169006,106196000
2016-06-27,34.600498,34.841,34.105999,34.568001,34.568001,111360000
2007-03-19,1.9,1.927,1.9,1.9225,1.9225,84532000
2018-03-06,76.660004,77.106499,76.400002,76.882004,76.882004,91234000
2017-03-31,43.849998,44.517502,43.8325,44.327,44.327,79152000
1997-11-06,0.245833,0.245833,0.231771,0.233073,0.233073,58272000
2017-10-13,50.349998,50.3885,50.051498,50.146999,50.146999,48630000
2020-11-09,161.551498,164.449997,155.605499,157.186996,157.186996,143808000
1999-05-11,3.767188,3.846875,3.6,3.709375,3.709375,278828000
1998-08-07,0.927083,0.990625,0.911458,0.966667,0.966667,468660000
2020-03-05,96.650002,98.036003,95.5,96.2015,96.2015,94964000
1997-05-22,0.071875,0.072396,0.065625,0.069792,0.069792,235536000
2022-06-16,104.470001,104.580002,102.010002,103.660004,103.660004,82186300
2000-01-20,3.346875,3.35,3.196875,3.2375,3.2375,119560000
2014-02-20,17.440001,17.523001,17.219,17.49,17.49,69856000
2012-08-01,11.707,11.719,11.535,11.6045,11.6045,50876000
2021-09-30,165.800003,166.392502,163.699493,164.251999,164.251999,56848000
2004-08-31,1.919,1.9425,1.893,1.907,1.907,122864000
2011-01-05,9.205,9.3725,9.2035,9.371,9.371,68376000
1997-08-11,0.114583,0.116667,0.1125,0.116406,0.116406,24792000
2002-02-27,0.7275,0.7365,0.706,0.7135,0.7135,171012000
2000-07-07,1.80625,1.85,1.7625,1.80625,1.80625,77412000
1997-10-30,0.260417,0.267708,0.252083,0.25625,0.25625,95400000
2015-10-28,30.615,30.8615,30.475,30.855,30.855,78524000
2015-11-11,33.162498,33.798,33.162498,33.662498,33.662498,107746000
2003-06-11,1.6985,1.7405,1.68,1.7325,1.7325,154928000
2017-04-10,44.981499,45.425499,44.950001,45.352001,45.352001,63686000
2017-05-24,48.799999,49.049999,48.511501,49.017502,49.017502,48920000
1997-07-14,0.116146,0.116667,0.105729,0.106771,0.106771,92088000
2021-12-03,172.75,173.4935,166.929993,169.489502,169.489502,80712000
2023-06-15,125.209999,127.690002,124.32,127.110001,127.110001,60458500
2014-07-16,17.781,17.966,17.65,17.795,17.795,70072000
2015-06-03,21.719999,21.9195,21.637501,21.8295,21.8295,54558000
2013-04-03,13.106,13.1835,12.8875,12.9515,12.9515,48276000
1998-06-03,0.373958,0.377083,0.35,0.352083,0.352083,131628000
2008-09-02,4.158,4.225,4.0605,4.0705,4.0705,120016000
1997-07-30,0.125,0.12526,0.121354,0.122396,0.122396,50352000
2011-10-12,11.832,12.092,11.7165,11.8405,11.8405,130216000
2015-06-22,21.85,21.962,21.709,21.814501,21.814501,36472000
2000-11-07,1.825,1.971875,1.778125,1.846875,1.846875,109906000
2013-07-26,14.9775,15.681,14.7775,15.6005,15.6005,176350000
2010-10-07,7.8255,7.87,7.6695,7.8135,7.8135,92440000
2008-01-17,4.008,4.1125,3.977,4.006,4.006,198018000
2010-09-24,7.7715,8.0445,7.771,8.0365,8.0365,211812000
2018-08-23,95.358498,95.974998,95.038002,95.144997,95.144997,71260000
1999-06-09,2.848438,2.8625,2.74375,2.85,2.85,178084000
2024-01-10,152.059998,154.419998,151.880005,153.729996,153.729996,44421800
2021-04-19,169.516495,171.796494,168.007996,168.600494,168.600494,54508000
2017-07-28,50.606998,51.642502,50.049999,51.001999,51.001999,154188000
2011-04-07,9.139,9.2585,9.088,9.2455,9.2455,91280000
2023-11-16,140.910004,143.320007,139.520004,142.830002,142.830002,49653500
2004-12-28,2.195,2.256,2.175,2.2315,2.2315,504756000
2020-04-27,122.160004,122.244003,118.150002,118.800003,118.800003,112912000
2016-03-11,28.3475,28.503,28.136499,28.480499,28.480499,75426000
2010-12-02,8.843,8.8725,8.696,8.8265,8.8265,110752000
2001-01-05,0.775,0.79375,0.678125,0.728125,0.728125,175976000
1999-12-02,4.3,4.565625,4.28125,4.453125,4.453125,190774000
2021-03-10,154.922501,155.822998,151.502502,152.882004,152.882004,60250000
2023-11-24,146.699997,147.199997,145.320007,146.740005,146.740005,22378400
2014-10-06,16.174999,16.206499,15.98,16.110001,16.110001,45806000
2003-06-26,1.7605,1.842,1.753,1.836,1.836,205848000
2009-07-27,4.312,4.3245,4.178,4.212,4.212,225586000
2002-05-16,0.9755,0.9975,0.9645,0.9805,0.9805,156314000
2010-09-02,6.6085,6.7605,6.6025,6.7605,6.7605,108148000
2001-10-03,0.3085,0.3605,0.301,0.338,0.338,106470000
2021-12-17,167.710495,170.898499,165.613495,170.017502,170.017502,85542000
2013-07-29,15.5535,15.65,15.295,15.305,15.305,64236000
2002-06-10,0.895,0.906,0.851,0.865,0.865,221648000
2012-04-18,9.441,9.6725,9.437,9.5535,9.5535,80038000
2011-07-18,10.6265,10.6695,10.4145,10.5765,10.5765,57962000
1998-05-29,0.357813,0.370833,0.35625,0.367188,0.367188,172824000
2003-10-23,2.649,2.726,2.6455,2.716,2.716,292234000
1997-06-09,0.082813,0.085417,0.082813,0.084375,0.084375,47040000
1997-06-19,0.075521,0.076563,0.075,0.075521,0.075521,20064000
2019-11-04,90.050499,90.752998,90.050499,90.233002,90.233002,55438000
2018-09-14,99.6465,99.682503,97.960999,98.509499,98.509499,72840000
2004-08-04,1.841,1.873,1.82,1.856,1.856,195312000
2020-02-25,101.320999,101.730003,97.920998,98.637001,98.637001,124382000
2015-08-17,26.564501,26.937,26.356001,26.761,26.761,51634000
2015-09-18,26.731001,27.312,26.567499,27.013,27.013,123202000
2008-08-08,3.839,4.0605,3.8145,4.0255,4.0255,183254000
2001-10-04,0.3545,0.3935,0.334,0.352,0.352,124344000
2003-02-03,1.097,1.122,1.091,1.108,1.108,103910000
2007-05-23,3.4605,3.6655,3.4395,3.45,3.45,851650000
2002-11-04,0.9695,0.9905,0.9295,0.939,0.939,259270000
2005-11-17,2.2715,2.338,2.268,2.337,2.337,233752000
2011-11-22,9.3475,9.702,9.179,9.617,9.617,198312000
1999-10-11,4.45625,4.46875,4.3375,4.41875,4.41875,133848000
2003-01-13,1.0665,1.105,1.0625,1.102,1.102,142426000
2001-01-02,0.790625,0.8,0.68125,0.69375,0.69375,184070000
2014-11-07,14.891,14.9995,14.8145,14.993,14.993,52948000
2018-05-15,79.389999,79.389999,78.261002,78.806,78.806,101550000
2023-06-05,123.360001,125.800003,123.029999,125.300003,125.300003,47950100
2014-06-09,16.578501,16.65,16.282499,16.375,16.375,64244000
1998-02-23,0.264583,0.270833,0.260417,0.270313,0.270313,79560000
2018-01-17,65.612,65.699997,64.043999,64.75,64.75,105076000
2007-04-03,2.021,2.069,2.02,2.0595,2.0595,119364000
2012-03-06,8.934,9.175,8.902,9.0545,9.0545,112244000
1997-11-26,0.211979,0.220573,0.211979,0.213021,0.213021,32616000
1998-01-07,0.241667,0.241667,0.234635,0.239063,0.239063,54504000
2015-03-12,18.441,18.775,18.375999,18.712,18.712,56200000
2001-09-07,0.398,0.4305,0.3925,0.4255,0.4255,142442000
2001-11-19,0.4675,0.475,0.45,0.4595,0.4595,200228000
2017-11-30,58.355,58.928501,58.0,58.837502,58.837502,90184000
2016-08-09,38.369499,38.630001,38.345001,38.415501,38.415501,37522000
2016-03-09,27.978001,28.0175,27.5065,27.973499,27.973499,87546000
2007-07-06,3.4375,3.465,3.4005,3.4485,3.4485,92306000
2001-08-06,0.609,0.61,0.5925,0.595,0.595,53236000
2020-12-15,159.050507,159.425003,156.524506,158.255997,158.255997,66390000
2000-06-02,2.61875,2.90625,2.6125,2.89375,2.89375,166450000
2009-03-03,3.1375,3.1645,3.065,3.085,3.085,193832000
2009-11-05,5.873,6.0475,5.8125,6.0305,6.0305,181736000
2018-05-03,78.000504,78.739998,77.301003,78.603996,78.603996,85038000
2010-11-17,7.892,8.0425,7.8775,7.9175,7.9175,90498000
2004-08-18,1.896,1.977,1.871,1.968,1.968,190996000
2007-10-30,4.4835,4.5325,4.4025,4.412,4.412,108108000
2018-05-02,79.049004,79.425003,78.318001,78.484001,78.484001,87206000
2023-12-12,145.520004,147.5,145.300003,147.479996,147.479996,44944300
2006-04-20,1.835,1.86,1.8115,1.817,1.817,107752000
2009-09-01,4.037,4.121,3.95,3.958,3.958,124916000
2005-05-09,1.72,1.74,1.7125,1.732,1.732,88632000
2001-10-12,0.388,0.4075,0.3735,0.4035,0.4035,72592000
2001-03-29,0.5285,0.5515,0.5,0.5,0.5,92768000
2006-09-21,1.612,1.628,1.5035,1.511,1.511,311074000
2004-04-15,2.349,2.38,2.3,2.3495,2.3495,112070000
2010-07-30,5.7765,5.937,5.7255,5.8945,5.8945,141550000
2019-07-22,98.556999,99.449997,97.913002,99.281502,99.281502,58000000
2005-06-08,1.77,1.774,1.74,1.7415,1.7415,106282000
2010-06-08,6.1,6.1,5.79,5.942,5.942,229688000
